OBJECTID,OBJECTID,tract,ACS2019TotalPop,CIscore,CIscoreP,CIdecile,CIvigintile,ozone,ozoneP,pm,pmP,diesel,dieselP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,drink,drinkP,lead,leadP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10,Children_under10.pct,Pop.10_64.years,Pop.10_64.years.pct,Elderly_65over,Elderly_65over.pct,Hispanic,Hispanic.pct,White,White.pct,African.American,African.American.pct,Native.American,Native.American.pct,Asian.American,Asian.American.pct,Other.Multiple,Other.Multiple.pct,Shape__Area,Shape__Length,Tract (Text)
31,,6083002932,2273,15.7686302173634,27.2692889561271,3,6,0.0394206,17.6726820161792,6.761949961,5.92408214063472,0.012399395,4.60485376477909,2.97991093,50.3793103448276,12.83381677,9.53988497124281,1026.307329,59.6375,433.7174656,50.6556762832521,35.97010565,31.8210459987398,23.4,84.8077640910788,51.75,90.5860866677735,1.3,88.9080079417604,4,43.7841243175137,8,86.5063001145475,45.4924051688162,5.55461363498581,57.9340385812072,29.99,24.9127617148554,2.44,3.96458814472671,11.14,38.9581256231306,14.7,54.6190837762592,7.8,52.5104885640817,20.6,35.5653266331658,1.9,5.57001561686622,9.6,12.3447401774398,27.3668780572334,2.83883475135777,16.3514876449823,235,10.34,1601,70.44,437,19.23,758,33.35,1301,57.24,6,0.26,6,0.26,172,7.57,30,1.32,231950347.032424,89919.2221626505,6083002932
32,,6083002930,8421,16.0597966775185,28.0257186081694,3,6,0.03975537,20.8462974486621,7.74415352,11.2881144990666,0.166107713,55.2333540759179,0,0,43.672556,17.1792948237059,623.6724769,30.0625,346.8179596,35.6063444486075,29.56038291,23.4530560806553,4,37.5513251213139,49,89.9053627760252,1.275,88.6432825943084,5,51.2179756404872,0,0,33.9602765235269,4.14654301801515,26.4965774735532,30.54,25.9222333000997,4.2,31.3317936874519,11.38,41.1640079760718,10.1,42.2930903568717,5.9,42.8068750845852,26,46.3944723618091,3.6,25.2342529932327,17.7,52.6108998732573,37.3369648942462,3.8730568108771,31.0136157337368,939,11.15,6610,78.49,872,10.36,2590,30.76,4331,51.43,170,2.02,1,0.01,955,11.34,374,4.44,4389864.14469266,11542.9628963473,6083002930
33,,6083002928,4490,17.969232284128,32.6399394856278,4,7,0.03975537,20.8462974486621,7.917647405,12.5700062227754,0.092604887,34.6359676415681,0,0,62.32047813,19.7299324831208,439.1611877,16.65,327.1017862,30.9479205695017,35.96743908,31.7958412098299,0,0,2.5,16.7524489457081,0.5,69.3977498345467,2,23.8765224695506,0,0,21.2664452146085,2.59662873656361,4.08214063472309,30.54,25.9222333000997,7.25,92.1093148575828,11.38,41.1640079760718,8.8,37.2817008352316,12.4,69.7929354445798,78.5,99.2462311557789,13.9,95.6012493492972,55.9,99.873257287706,66.7121300962184,6.92021621385448,75.4790721129602,107,2.38,4349,96.86,34,0.76,1035,23.05,2610,58.13,184,4.1,0,0,458,10.2,203,4.52,1159337.55465794,4320.15895515543,6083002928
34,,6083002926,6272,12.1776958174101,18.3938477054967,2,4,0.03975537,20.8462974486621,7.879938261,12.3459863098942,0.180776724,58.3945239576851,0,0,72.63842077,20.7926981745436,507.5832218,21.4375,327.1017862,30.9479205695017,24.46544817,17.2274732199118,0,0,0,0,0.125,21.9589675711449,2,23.8765224695506,0,0,18.2217326427296,2.22486993630646,1.82949595519602,20.01,9.3469591226321,5.45,63.3179368745189,8.8,19.5164506480558,13.1,50.97443685143,4.4,33.9423467316281,88.1,99.9246231155779,10.8,89.1853201457574,68.4,99.9873257287706,52.7649630315175,5.47344166896626,54.4125063035804,70,1.12,5961,95.04,241,3.84,1482,23.63,3588,57.21,405,6.46,6,0.1,627,10,164,2.61,329270.98244524,2575.90593313982,6083002926
35,,6083002924,6280,10.7069403170747,14.6747352496218,2,3,0.03975537,20.8462974486621,7.879938261,12.3459863098942,0.14219569,49.1848164281269,0,0,80.73292017,21.6929232308077,492.708737,20.35,327.1017862,30.9479205695017,21.61086735,14.0012602394455,0.4,5.63643150429265,0,0,0.01,1.80013236267373,2,23.8765224695506,0,0,16.2016394413043,1.97821695766222,0.970752955818295,24.54,15.5533399800598,,,9.91,29.2372881355932,22.2,68.552265249304,8.9,57.4096630125863,87.7,99.8994974874372,9.5,83.9796980739198,66.3,99.9493029150824,52.1766997027462,5.41241964163918,53.6938981341402,18,0.29,6262,99.71,0,0,1432,22.8,3300,52.55,170,2.71,0,0,1124,17.9,254,4.04,442128.627494812,2885.90711527865,6083002924
36,,6083002922,11983,16.8691220549948,30.1563287947554,4,7,0.03892377,17.647790914748,7.954175794,12.8189172370877,0.21827666,65.2395768512757,0.008432632,11.9655172413793,94.69308027,23.0307576894224,863.101968,48.7375,327.1017862,30.9479205695017,23.02380679,15.5891619407687,28.75,88.0365808137365,84.75,95.6500083015109,2.085,92.7862342819325,8,72.1545569088618,0.25,11.5922107674685,42.846067941916,5.23149638522152,51.1512134411948,13.28,2.38035892323031,1.98,1.8860662047729,9.83,28.2901296111665,2.5,8.41559098962288,11.6,67.4516172689132,20.5,35.3517587939699,18.7,98.9068193649141,16.5,46.4638783269962,31.0850589309699,3.22453095879956,21.5708522440746,407,3.4,11493,95.91,83,0.69,3005,25.08,4013,33.49,217,1.81,0,0,4109,34.29,639,5.33,4388988.84685278,14731.1796723214,6083002922
37,,6083002502,7573,44.002439994174,80.8119011598588,9,17,0.03716809,14.9222153080274,7.813763747,11.7485998755445,0.064284104,23.758556316117,6537.427363,97.5172413793103,6.711006533,8.02700675168792,153.2454563,2.525,481.5470034,58.298988385163,58.39882148,63.5664776307498,5.6,44.1769316909295,99.85,96.5631744977586,0.335,54.6393117140966,31,99.8530029399412,9,88.9347079037801,48.9748157203171,5.97981527161514,67.7162414436839,74.64,81.8170488534397,6.32,80.7287657172184,12.42,50.024925224327,44.1,92.9384965831435,18.4,84.1656516443362,46.4,77.9899497487437,4.1,32.274856845393,21.2,67.7186311787072,70.9372152325299,7.35849486907127,81.3414019162884,1288,17.01,5449,71.95,836,11.04,6845,90.39,438,5.78,41,0.54,0,0,231,3.05,18,0.24,165702438.792789,66694.7255574826,6083002502
38,,6083001706,4072,5.12899239902114,3.25264750378215,1,1,0.04368962,32.1966397013068,7.593331316,10.2053515868077,0.010076297,3.90790292470442,13.74592476,62.7586206896552,16.54993313,10.5901475368842,446.4754174,17.15,351.5253547,36.2432871237667,32.42067608,27.2085696282294,0,0,1,6.97326913498257,0.085,11.078755790867,11,86.9592608147837,0,0,23.6891289819884,2.89243794334461,6.8201617921593,15.13,3.88833499501496,2.87,7.7752117013087,4.33,0.274177467597208,8.6,36.5603644646925,0,0,21.2,36.5452261306533,4,30.8823529411765,16.6,47.0595690747782,17.0943719551169,1.7732419846112,5.29500756429652,325,7.98,2300,56.48,1447,35.54,1097,26.94,2907,71.39,0,0,0,0,32,0.79,36,0.88,121884701.341619,68363.075594829,6083001706
39,,6083001604,4659,22.3630334179591,42.9778113968734,5,9,0.04125212,24.8786558805227,8.730061141,30.9520846297449,0.113665379,41.4561294337274,1.042787127,43.1724137931034,24.55766743,12.7156789197299,827.6990039,46.2,429.0756137,49.6190833021107,50.07627813,51.6950220541903,0,0,25,74.8298190270629,0.9,83.4017207147584,9,77.2994540109198,8,86.5063001145475,46.5265752589134,5.68088559757014,60.9707529558183,32.23,29.1625124626122,3.62,18.565563253785,6.99,7.6271186440678,16.3,58.2763857251329,9.4,59.3720395182027,20.3,34.9246231155779,,,24,77.2116603295311,37.9489543127997,3.93654000487606,32.0978315683308,486,10.43,3318,71.22,855,18.35,1872,40.18,2595,55.7,0,0,0,0,85,1.82,107,2.3,2557034.98947048,9520.99634719155,6083001604
40,,6083001402,3014,8.86034218596162,10.350479072113,2,3,0.04050375,22.190416925949,7.692740942,10.9396390790292,0.120007955,43.4349719975109,47.02694949,71.8965517241379,10.87904227,9.13978494623656,789.567384,43.4375,271.5019468,17.7095041838391,41.55805684,39.2564587271582,4,37.5513251213139,10,47.4348331396314,0.2,35.6187954996691,5,51.2179756404872,0,0,32.9552642587285,4.02383122010819,23.9701306782825,11.97,1.52043868394816,3.97,25.9045419553503,5.91,3.06580259222333,1.2,2.70817514553278,0,0,12.7,16.3190954773869,9.1,82.3269130661114,19.3,60.1013941698352,21.2273549911403,2.20196665846322,9.1780131114473,279,9.26,1511,50.13,1224,40.61,147,4.88,2741,90.94,46,1.53,0,0,17,0.56,63,2.09,4967645.88124657,12436.6199523313,6083001402
41,,6083001306,3549,7.30755291426256,7.36258194654564,1,2,0.03975537,20.8462974486621,7.653526825,10.6409458618544,0.063884958,23.6465463596764,0,0,25.66283393,12.9532383095774,1411.731596,75.7125,371.1433909,38.7785687523417,38.70573131,35.1858853182105,0,0,22.75,71.9076871990702,0.085,11.078755790867,3,33.1583368332633,2,52.8980526918671,29.4165206718647,3.59175133105044,16.3783447417548,19.64,8.79860418743769,1.78,1.23171670515781,5.12,1.24626121635095,3.8,15.236648949633,0.6,2.81499526322912,21.8,37.8894472361809,8,75.3774076002082,16.4,46.020278833967,19.6133081398129,2.03453753913565,7.41301059001513,309,8.71,2035,57.34,1205,33.95,598,16.85,2726,76.81,0,0,26,0.73,140,3.94,59,1.66,4081601.22990131,10754.93574966,6083001306
42,,6083001304,8127,12.7296534043426,19.7175995965709,2,4,0.03975537,20.8462974486621,7.76615776,11.4125700062228,0.060198787,21.9912881144991,0,0,21.84058713,11.9529882470618,1002.094363,57.9125,266.4051922,17.284875733733,50.38613494,52.1613106490233,3,31.2430011198208,33.25,82.2679727710443,0.36,57.4586366644606,3,33.1583368332633,2,52.8980526918671,33.2652191886306,4.06167665548309,24.9159925326696,17.46,5.85742771684945,3.38,14.2160636386964,5.14,1.28364905284148,19,63.009364717793,7.7,52.0097442143727,28.7,51.7462311557789,,,16.5,46.4638783269962,30.2131757032655,3.13408832954689,20.2597075138679,652,8.02,5700,70.14,1775,21.84,3154,38.81,4454,54.8,26,0.32,0,0,371,4.57,122,1.5,5116325.678195,12555.2004723317,6083001304
43,,6083001208,4331,9.88937144346535,12.6323751891074,2,3,0.03975537,20.8462974486621,7.786438769,11.5868077162414,0.064008673,23.6963285625389,0,0,18.1045572,11.0527631907977,498.4241123,20.775,266.4051922,17.284875733733,51.39564484,53.421550094518,16,76.7263904441956,5,30.8816204549228,0.25,43.2958305757776,7,66.7366652666947,0.3,12.8751431844215,28.5896785572751,3.49079407309415,14.8475420037337,15.79,4.49900299102692,3.24,11.9450859635617,7.12,8.25024925224327,8,34.3837003290306,1.1,7.37582893490324,35,61.7587939698492,11.2,90.3305570015617,14.9,38.0988593155894,27.3104969895654,2.83298620210491,16.338880484115,342,7.9,3356,77.49,633,14.62,1075,24.82,2924,67.51,100,2.31,47,1.09,102,2.36,83,1.92,1844277.86978149,7070.88663556924,6083001208
44,,6083001206,4336,26.2035474318238,51.3237518910741,6,11,0.03975537,20.8462974486621,8.023667054,13.6901057871811,0.353809049,81.4934660858743,0,0,16.26713717,10.5401350337584,1041.32441,60.5625,266.4051922,17.284875733733,57.52104809,62.2684310018904,28.5,87.9432624113475,130.65,97.8416071725054,0.405,61.7868960953011,7,66.7366652666947,6.75,81.5807560137457,48.6164300548979,5.93605645305337,66.7828251400124,23.02,13.21036889332,5.32,60.2771362586605,5.83,2.77916251246261,27.6,77.0564414072387,11.7,67.7222898903776,42.7,73.0025125628141,2.9,15.8381051535659,20.5,64.8162230671736,42.5546684855242,4.41430226263184,38.9435199193142,348,8.03,3729,86,259,5.97,2702,62.32,1353,31.2,51,1.18,0,0,173,3.99,57,1.31,1572350.94857121,6008.63774899841,6083001206
45,,6083000804,6396,37.0415962756694,70.6505295007564,8,15,0.04050375,22.190416925949,8.224935121,16.764156813939,0.324249436,78.8301182327318,5.199394578,54.6206896551724,14.1330645,10.1150287571893,922.1246881,53.1125,266.4051922,17.284875733733,62.12339098,68.6452425960933,33.95,90.03359462486,300.75,99.7509546737506,0.81,81.6677696889477,10,82.9693406131877,15.7,96.426116838488,56.8534374888496,6.94179342462747,85.9614187927816,46.02,50.5234297108674,5.43,62.8817038747755,8.77,19.2048853439681,25.1,73.4244495064541,11.3,66.5989985113006,39,67.6130653266332,2.9,15.8381051535659,21.8,69.9112801013942,51.4402596815366,5.33602687516694,52.672718103883,595,9.3,5057,79.07,744,11.63,3837,59.99,2064,32.27,298,4.66,7,0.11,133,2.08,57,0.89,2960706.62414742,9772.32876435998,6083000804
46,,6083000302,4391,14.4750578759334,24.256177508825,3,5,0.04050375,22.190416925949,8.051064247,14.1008089607965,0.185185457,59.3528313627878,0,0,20.6008022,11.6904226056514,1065.169958,62.0625,266.4051922,17.284875733733,62.30223633,68.8720856962823,0,0,33.5,82.400796945044,0.47,67.0416942422237,3,33.1583368332633,0,0,33.4695503084687,4.08662544462917,25.4387056627256,25.15,16.7622133599202,4.49,38.4911470361817,5.94,3.30259222333001,17.6,60.7314603897747,9.7,60.6171335769387,30.4,54.5477386934673,1.2,1.90005205622072,20.8,66.0709759188847,34.1460615001006,3.54205641599897,25.844679778114,469,10.68,3291,74.95,631,14.37,1734,39.49,2274,51.79,59,1.34,0,0,208,4.74,116,2.64,1022639.94072342,4176.81065339175,6083000302
47,,6083000301,2604,23.9093705525163,46.583459404942,5,10,0.03975537,20.8462974486621,8.118235086,15.1088985687617,0.221707399,65.8120721841942,0,0,19.4547481,11.4653663415854,1128.786127,65.45,266.4051922,17.284875733733,63.42117281,70.6742281033396,0,0,28,77.9345840943052,0.34,54.824619457313,3,33.1583368332633,0,0,33.2813142240151,4.06364185610659,24.9533291848164,52.67,59.882851445663,5.49,64.1775724916603,11.53,42.4850448654038,10,41.8501645153126,5.4,39.8294762484775,37.3,65.0753768844221,6.5,62.402394586153,25.1,80.468948035488,56.7202141607732,5.88372976732354,60.6152294503278,248,9.52,2062,79.19,294,11.29,756,29.03,1557,59.79,19,0.73,0,0,111,4.26,161,6.18,512157.993078232,2917.3185357916,6083000301
48,,6083002006,2805,22.2763361741229,42.6878466969239,5,9,0.03617549,11.6863721219664,7.233841958,8.00248911014312,0.024754776,8.6994399502178,6052.910247,97.3448275862069,10.36113013,9.02725681420355,316.9126069,9.2125,552.1368994,64.7933058573748,19.89157355,12.0730938878387,22,83.8559163867115,673.75,100,3.185,96.4791528788882,23,99.160016799664,7.1,83.4822451317297,49.2684291904622,6.0156654179996,68.5500933416304,44.33,48.043369890329,4.88,48.9863997947139,8.34,15.827517447657,19,63.009364717793,6.4,45.3782649884964,17.6,28.6306532663317,3.7,26.8610098906819,7.3,5.0063371356147,35.6981108553418,3.70305437989776,28.3030761472516,261,9.3,1973,70.34,571,20.36,1031,36.76,1546,55.12,17,0.61,40,1.43,121,4.31,50,1.78,437398850.668018,159807.826166049,6083002006
49,,6083002005,5691,9.18585678794767,11.0312657589511,2,3,0.036244,13.6154324828874,7.472104708,9.52084629744866,0.052671281,19.1412570006223,225.7713611,81.2413793103448,4.6075699,7.37684421105276,708.289708,36.775,335.2215447,32.5590108654927,26.87026775,20.2142407057341,0,0,9.75,45.0938070728873,0.2,35.6187954996691,0,0,1,35.7159221076747,26.132235884814,3.19074081090688,10.4418170504045,41.11,43.3449651046859,2.79,6.88991531947652,10.31,32.4152542372881,7.3,31.3591495823842,0.4,0.920286912978752,18.1,29.7361809045226,5.9,56.1946902654867,11.7,21.5716096324461,27.7532141733569,2.87891036355812,16.9566313666162,752,13.21,3830,67.3,1109,19.49,1276,22.42,3870,68,26,0.46,109,1.92,104,1.83,306,5.38,6351082.8733263,14143.0938262231,6083002005
50,,6083002012,3196,16.9295522198155,30.2950075642965,4,7,0.036244,13.6154324828874,7.635794736,10.5164903546982,0.103641407,38.4940883634101,1378.979946,91.1724137931034,4.7149833,7.45186296574143,479.7134872,19.4125,335.2215447,32.5590108654927,32.18343072,26.7674858223062,0.5,7.70810003732736,1.7,10.8417732027229,0.125,21.9589675711449,18,97.5220495590088,0.7,24.8339060710195,30.8567601500515,3.76760428526323,19.7137523335408,41.11,43.3449651046859,6.6,85.0269438029253,10.31,32.4152542372881,2.6,8.98506707162744,2.9,22.8989037758831,20.5,35.3517587939699,11.1,89.9271212909943,8.4,8.03548795944233,43.3176944133416,4.49345285173247,40.1285930408472,406,12.7,2265,70.87,525,16.43,885,27.69,1948,60.95,7,0.22,0,0,187,5.85,169,5.29,3312665.41974449,11841.3927912243,6083002012
51,,6083001203,3008,18.9684309349565,35.0605143721634,4,8,0.03975537,20.8462974486621,7.872569912,12.2588674548849,0.13543794,47.3179838207841,0,0,18.3961432,11.202800700175,591.308832,27.725,266.4051922,17.284875733733,42.18283785,40.1512287334594,6.1,46.3419186263531,33.75,82.5004150755438,0.285,47.4123097286565,7,66.7366652666947,0.9,26.5521191294387,32.7018163460873,3.99288528031689,23.3851897946484,16.34,4.96011964107677,6.76,87.3364126250962,6.11,3.91326021934197,7.5,32.1564160971906,13,71.3899039112194,35.6,62.5879396984925,4.7,40.6038521603332,30.2,90.8745247148289,45.7962290724589,4.75055745489664,44.0746343923348,199,6.62,1963,65.26,846,28.13,672,22.34,2170,72.14,40,1.33,10,0.33,104,3.46,12,0.4,1761925.25738621,5486.03469431285,6083001203
52,,6083001102,4556,33.111090369141,64.2208774583964,7,13,0.03975537,20.8462974486621,7.978935165,13.1425015556938,0.229370369,67.0317361543248,0,0,18.9708466,11.3403350837709,995.0325644,57.55,266.4051922,17.284875733733,81.6683607,90.7876496534342,1.9,23.4975737215379,45.55,88.5107089490287,0.22,38.7028457974851,3,33.1583368332633,1.8,44.077892325315,38.3617734775769,4.68396492183819,38.5065339141257,52.67,59.882851445663,6.11,77.3543751603798,11.53,42.4850448654038,42,91.4325487218426,11.8,68.1553660847205,54.9,87.0854271356784,5.9,56.1946902654867,24.6,79.0621039290241,68.146725525583,7.06903038807275,77.571860816944,407,8.93,3804,83.49,345,7.57,3383,74.25,961,21.09,86,1.89,27,0.59,78,1.71,21,0.46,551579.68784523,3819.89255494813,6083001102
53,,6083001000,6081,31.0648819214166,60.791729702471,7,13,0.03975537,20.8462974486621,8.062231512,14.2874922215308,0.322254808,78.6309894212819,0,0,17.79351363,10.9527381845461,935.7018863,54.125,266.4051922,17.284875733733,43.09463563,41.4618777567738,19.25,81.1870100783875,166.6,98.6385522165034,0.925,83.9444076770351,7,66.7366652666947,9.75,90.1489117983963,47.8428090330118,5.84159747994491,64.5052893590541,52.67,59.882851445663,4.79,46.4973056197075,11.53,42.4850448654038,15.5,56.4793723108074,9.7,60.6171335769387,33.8,59.8241206030151,3.3,21.1087975013014,20.9,66.5145754119138,51.26526692886,5.3178744389813,52.3827534039334,620,10.2,4458,73.31,1003,16.49,2479,40.77,3038,49.96,198,3.26,16,0.26,164,2.7,186,3.06,1254254.00191116,5141.7184298869,6083001000
54,,6083000900,3574,31.8265539568777,62.077660110943,7,13,0.03975537,20.8462974486621,8.089139419,14.6484131922838,0.177841882,57.909147479776,0,0,16.6118239,10.6276569142286,554.9432417,25.0875,266.4051922,17.284875733733,39.22359341,35.9546313799622,37.5,92.6465098917507,325.25,99.8173667607505,1.385,89.5830575777631,7,66.7366652666947,15.25,96.2657502863688,44.866500164609,5.47819075829521,56.3161169881767,46.07,50.5982053838485,6.07,76.6358737490377,10,29.9351944167497,15.6,56.7324727916983,10.1,62.2411693057247,37.5,65.4145728643216,7.4,70.9005726184279,15.8,42.8263624841572,56.0063939313723,5.80968340846568,59.5940494200706,113,3.16,2801,78.37,660,18.47,1548,43.31,1753,49.05,88,2.46,6,0.17,107,2.99,72,2.01,1754471.56929016,6517.08491106572,6083000900
55,,6083000801,3550,25.1757840616912,49.1427130610187,5,10,0.04050375,22.190416925949,8.022259467,13.6527691350342,0.199922081,62.0410703173615,0,0,14.73580173,10.2525631407852,576.3664851,26.5625,266.4051922,17.284875733733,67.29058464,75.5891619407687,17.4,78.3314669652856,181.9,98.9540096297526,0.575,73.4745201853077,6,58.6938261234775,10.5,91.84421534937,45.7176489830155,5.58211585995952,58.5563161169882,48.54,54.3619142572283,3.17,11.0726199640749,9.17,22.4825523429711,25.4,73.9939255884586,16,79.3747462444174,26.5,47.5,3.4,22.5663716814159,20.5,64.8162230671736,43.4779744188589,4.51007909783402,40.3807362581947,475,13.38,2517,70.9,558,15.72,2545,71.69,908,25.58,18,0.51,0,0,72,2.03,7,0.2,951560.262122154,4384.81606022227,6083000801
56,,6083000600,5555,11.4508265933705,16.4901664145235,2,4,0.04050375,22.190416925949,7.531123378,9.8070939639079,0.056024689,20.3733665214686,0,0,14.8305147,10.2775693923481,288.3678895,7.6875,266.4051922,17.284875733733,44.65080972,43.8437303087587,5.85,44.6061963419186,52.6,90.8185289722729,0.545,71.9920582395764,6,58.6938261234775,3.5,66.6895761741122,33.1420584606043,4.04663875505441,24.4803982576229,39.48,40.752741774676,4.78,46.2920195021812,7.65,11.1665004985045,5.1,21.6654011642622,0.9,5.64352415753147,18.8,31.5452261306533,1.7,4.22956793336804,16.4,46.020278833967,27.2789434512051,2.82971307460246,16.2632375189107,308,5.54,4010,72.19,1237,22.27,773,13.92,4277,76.99,0,0,0,0,400,7.2,105,1.89,3971138.38320351,12548.0711688485,6083000600
57,,6083000400,5426,9.64934501912184,12.1280887544125,2,3,0.04050375,22.190416925949,7.829885836,11.8855009334163,0.049801431,17.8967019290604,0,0,18.23075757,11.1027756939235,400.4934193,14.175,266.4051922,17.284875733733,49.93928861,51.4681789540013,1.1,17.4878686076894,49.75,90.0879960152748,0.58,73.6068828590337,3,33.1583368332633,0.6,22.9553264604811,27.9867148992231,3.41717233021229,13.9390168014935,39.33,40.4287138584247,2.89,8.03181934821658,8.4,16.4755732801595,2.3,7.40318906605922,2.5,19.8673704154825,16,24.4221105527638,5.1,45.7834461218116,20.9,66.5145754119138,27.2217535712699,2.82378062522893,16.1245587493696,446,8.22,3857,71.08,1123,20.7,752,13.86,4302,79.28,0,0,0,0,319,5.88,53,0.98,2045081.42693615,7176.7789861217,6083000400
58,,6083003005,5109,20.3585360059538,38.4140191628845,4,8,0.04050375,22.190416925949,8.012993127,13.528313627878,0.133079095,46.7081518357187,16.30079966,64.1724137931034,51.8542559,18.304576144036,1365.045972,74.3375,459.1937037,55.1517422255526,43.4812259,42.1676118462508,0,0,8.5,42.0720571143948,0.25,43.2958305757776,9,77.2994540109198,2,52.8980526918671,42.417753492738,5.17919927605271,49.7946484131923,30.7,26.1714855433699,5.75,69.9897356941237,7.86,12.5997008973081,11.4,46.5072133637054,2.7,21.4237379889024,22.2,38.9070351758794,4.5,37.7147319104633,17.8,53.1178707224335,37.8938792719387,3.93082693305245,31.9843671205245,574,11.24,3899,76.32,636,12.45,2018,39.5,2506,49.05,17,0.33,125,2.45,340,6.65,103,2.02,2561984.28133535,7578.08035034109,6083003005
59,,6083003004,4885,16.1065869384804,28.1643973777105,3,6,0.03975537,20.8462974486621,8.023074454,13.6776602364655,0.095784689,35.818294959552,119.2588199,78.2068965517241,55.8437974,18.867216804201,1674.707792,81.4875,327.1017862,30.9479205695017,33.47672065,28.5192186515438,3.5,33.8745800671892,30.5,80.1095799435497,0.625,75.8305757776307,9,77.2994540109198,1.1,36.4719358533792,45.9366588119821,5.60885691657455,59.3279402613566,36.44,35.543369890329,4.79,46.4973056197075,8.78,19.3544366899302,9.1,38.4712730954189,2.4,18.9064826092841,13.7,18.9070351758794,4,30.8823529411765,4,0.671736375158428,27.6830733863528,2.87163448418239,16.8557740796773,433,8.86,3629,74.29,823,16.85,1554,31.81,2968,60.76,45,0.92,0,0,160,3.28,158,3.23,1838322.29512072,6143.10106628406,6083003004
60,,6083003001,5766,41.1343326117656,76.8154311649017,8,16,0.03975537,20.8462974486621,8.102836607,14.8724331051649,0.17684062,57.7100186683261,309.0738177,83.2068965517241,160.298645,30.5326331582896,1106.481464,64.3,327.1017862,30.9479205695017,56.03731586,60.1386263390044,11,63.699141470698,85.75,95.7496264320106,1.26,88.4844473858372,11,86.9592608147837,2.5,59.1752577319588,56.4840844090753,6.89669548695139,85.2769135034225,31.22,27.2183449651047,6.7,86.5409289196818,10.69,35.4810568295115,17.7,60.9086307263984,10.6,64.1358776559751,38.8,67.248743718593,9.3,83.2248828735034,17.3,50.722433460076,57.4974452958376,5.96435389812296,61.6742309631871,584,10.13,4344,75.34,838,14.53,2916,50.57,1716,29.76,373,6.47,0,0,658,11.42,103,1.79,4071437.93985128,8371.27638873785,6083003001
